email,breach_source,year,risk_level
user24181@gmail.com,Dropbox,2022,CRITICAL
user24182@gmail.com,Yahoo,2021,CRITICAL
user24183@protonmail.com,Dropbox,2017,MEDIUM
user24184@icloud.com,Canva,2024,HIGH
user24185@icloud.com,Adobe,2015,LOW
user24186@company.com,Adobe,2016,MEDIUM
user24187@gmail.com,Twitter,2015,CRITICAL
user24188@icloud.com,Twitter,2015,CRITICAL
user24189@company.com,LinkedIn,2022,CRITICAL
user24190@outlook.com,Canva,2014,LOW
user24191@protonmail.com,Dropbox,2022,HIGH
user24192@yahoo.com,MyFitnessPal,2017,LOW
user24193@company.com,LinkedIn,2012,LOW
user24194@company.com,Canva,2018,LOW
user24195@gmail.com,Yahoo,2018,MEDIUM
user24196@yahoo.com,MyFitnessPal,2020,HIGH
user24197@protonmail.com,Yahoo,2016,MEDIUM
user24198@outlook.com,Adobe,2018,CRITICAL
user24199@gmail.com,Dropbox,2013,LOW
user24200@gmail.com,Twitter,2016,LOW
user24201@company.com,LinkedIn,2018,CRITICAL
user24202@icloud.com,Canva,2017,HIGH
user24203@protonmail.com,LinkedIn,2024,CRITICAL
user24204@company.com,Dropbox,2017,MEDIUM
user24205@protonmail.com,Adobe,2024,CRITICAL
user24206@protonmail.com,Twitter,2021,LOW
user24207@yahoo.com,Yahoo,2023,MEDIUM
user24208@outlook.com,Dropbox,2019,HIGH
user24209@protonmail.com,LinkedIn,2012,LOW
user24210@company.com,MyFitnessPal,2023,MEDIUM
user24211@gmail.com,Dropbox,2021,HIGH
user24212@outlook.com,LinkedIn,2024,LOW
user24213@gmail.com,Canva,2023,HIGH
user24214@protonmail.com,Adobe,2015,MEDIUM
user24215@company.com,Yahoo,2019,CRITICAL
user24216@yahoo.com,Twitter,2017,MEDIUM
user24217@company.com,LinkedIn,2018,LOW
user24218@icloud.com,LinkedIn,2020,HIGH
user24219@outlook.com,MyFitnessPal,2015,LOW
user24220@gmail.com,LinkedIn,2014,CRITICAL
user24221@outlook.com,Yahoo,2015,LOW
user24222@outlook.com,Canva,2024,CRITICAL
user24223@company.com,LinkedIn,2012,LOW
user24224@gmail.com,Adobe,2020,CRITICAL
user24225@yahoo.com,Canva,2024,MEDIUM
user24226@outlook.com,MyFitnessPal,2015,CRITICAL
user24227@company.com,Canva,2023,CRITICAL
user24228@gmail.com,Yahoo,2016,HIGH
user24229@icloud.com,Yahoo,2012,HIGH
user24230@yahoo.com,Yahoo,2017,MEDIUM
user24231@protonmail.com,Yahoo,2019,LOW
user24232@company.com,Canva,2018,MEDIUM
user24233@protonmail.com,Canva,2013,LOW
user24234@protonmail.com,LinkedIn,2023,LOW
user24235@protonmail.com,Twitter,2012,CRITICAL
user24236@protonmail.com,Adobe,2018,LOW
user24237@icloud.com,Adobe,2019,HIGH
user24238@gmail.com,Dropbox,2017,MEDIUM
user24239@gmail.com,Adobe,2020,MEDIUM
user24240@company.com,Dropbox,2023,MEDIUM
user24241@icloud.com,LinkedIn,2020,LOW
user24242@company.com,Adobe,2015,LOW
user24243@outlook.com,Adobe,2023,HIGH
user24244@outlook.com,MyFitnessPal,2020,LOW
user24245@yahoo.com,Yahoo,2012,HIGH
user24246@protonmail.com,Yahoo,2012,HIGH
user24247@yahoo.com,Twitter,2017,MEDIUM
user24248@gmail.com,Yahoo,2018,CRITICAL
user24249@company.com,MyFitnessPal,2013,CRITICAL
user24250@protonmail.com,Adobe,2020,LOW
user24251@yahoo.com,Canva,2018,MEDIUM
user24252@gmail.com,Canva,2022,CRITICAL
user24253@yahoo.com,LinkedIn,2013,LOW
user24254@outlook.com,LinkedIn,2012,HIGH
user24255@company.com,LinkedIn,2023,CRITICAL
user24256@outlook.com,Canva,2017,CRITICAL
user24257@company.com,Twitter,2014,MEDIUM
user24258@outlook.com,Adobe,2019,HIGH
user24259@company.com,Yahoo,2018,MEDIUM
user24260@outlook.com,Yahoo,2020,HIGH
user24261@icloud.com,MyFitnessPal,2020,CRITICAL
user24262@yahoo.com,Canva,2016,CRITICAL
user24263@gmail.com,LinkedIn,2017,MEDIUM
user24264@yahoo.com,Canva,2013,CRITICAL
user24265@yahoo.com,Canva,2023,MEDIUM
user24266@protonmail.com,MyFitnessPal,2014,MEDIUM
user24267@yahoo.com,Adobe,2022,LOW
user24268@gmail.com,Yahoo,2023,HIGH
user24269@icloud.com,LinkedIn,2014,MEDIUM
user24270@outlook.com,Yahoo,2014,MEDIUM
user24271@gmail.com,Yahoo,2018,LOW
user24272@company.com,Adobe,2023,HIGH
user24273@yahoo.com,Twitter,2014,MEDIUM
user24274@yahoo.com,MyFitnessPal,2023,MEDIUM
user24275@yahoo.com,MyFitnessPal,2019,CRITICAL
user24276@outlook.com,Dropbox,2023,LOW
user24277@company.com,Dropbox,2012,LOW
user24278@gmail.com,LinkedIn,2014,LOW
user24279@gmail.com,LinkedIn,2015,LOW
user24280@protonmail.com,Twitter,2013,MEDIUM
user24281@icloud.com,Dropbox,2012,LOW
user24282@icloud.com,Adobe,2021,HIGH
user24283@gmail.com,Yahoo,2019,LOW
user24284@icloud.com,Canva,2024,MEDIUM
user24285@outlook.com,Twitter,2016,MEDIUM
user24286@icloud.com,Dropbox,2012,LOW
user24287@gmail.com,Adobe,2015,LOW
user24288@company.com,MyFitnessPal,2020,MEDIUM
user24289@outlook.com,Yahoo,2016,HIGH
user24290@outlook.com,Twitter,2024,LOW
user24291@company.com,Adobe,2014,CRITICAL
user24292@gmail.com,Twitter,2012,MEDIUM
user24293@protonmail.com,LinkedIn,2017,MEDIUM
user24294@protonmail.com,Adobe,2022,CRITICAL
user24295@icloud.com,Adobe,2016,HIGH
user24296@outlook.com,Canva,2018,CRITICAL
user24297@company.com,LinkedIn,2017,LOW
user24298@protonmail.com,LinkedIn,2022,MEDIUM
user24299@gmail.com,LinkedIn,2020,CRITICAL
user24300@yahoo.com,Yahoo,2012,HIGH
user24301@gmail.com,LinkedIn,2017,MEDIUM
user24302@company.com,Yahoo,2013,HIGH
user24303@gmail.com,Dropbox,2012,MEDIUM
user24304@protonmail.com,Dropbox,2012,MEDIUM
user24305@icloud.com,Twitter,2022,CRITICAL
user24306@icloud.com,MyFitnessPal,2013,HIGH
user24307@company.com,Adobe,2016,MEDIUM
user24308@gmail.com,Twitter,2016,MEDIUM
user24309@gmail.com,Yahoo,2016,CRITICAL
user24310@icloud.com,LinkedIn,2013,CRITICAL
user24311@outlook.com,Canva,2012,MEDIUM
user24312@company.com,Twitter,2017,CRITICAL
user24313@outlook.com,Canva,2017,HIGH
user24314@gmail.com,Adobe,2023,MEDIUM
user24315@icloud.com,Dropbox,2016,LOW
user24316@company.com,MyFitnessPal,2023,HIGH
user24317@icloud.com,MyFitnessPal,2018,HIGH
user24318@protonmail.com,MyFitnessPal,2020,CRITICAL
user24319@outlook.com,LinkedIn,2012,HIGH
user24320@outlook.com,LinkedIn,2021,CRITICAL
user24321@protonmail.com,Canva,2016,LOW
user24322@gmail.com,Yahoo,2022,MEDIUM
user24323@company.com,MyFitnessPal,2012,HIGH
user24324@company.com,Adobe,2022,HIGH
user24325@gmail.com,Dropbox,2018,HIGH
user24326@gmail.com,Dropbox,2020,LOW
user24327@gmail.com,LinkedIn,2021,HIGH
user24328@outlook.com,Dropbox,2019,HIGH
user24329@yahoo.com,Canva,2015,HIGH
user24330@yahoo.com,LinkedIn,2023,HIGH
user24331@company.com,Canva,2017,MEDIUM
user24332@icloud.com,MyFitnessPal,2013,CRITICAL
user24333@yahoo.com,Adobe,2013,LOW
user24334@outlook.com,Dropbox,2024,HIGH
user24335@yahoo.com,Twitter,2018,LOW
user24336@outlook.com,Yahoo,2017,CRITICAL
user24337@icloud.com,Twitter,2021,LOW
user24338@yahoo.com,Yahoo,2019,CRITICAL
user24339@protonmail.com,Adobe,2016,CRITICAL
user24340@protonmail.com,Dropbox,2012,CRITICAL
user24341@company.com,Adobe,2022,CRITICAL
user24342@gmail.com,Yahoo,2024,CRITICAL
user24343@protonmail.com,MyFitnessPal,2016,MEDIUM
user24344@protonmail.com,Dropbox,2014,HIGH
user24345@company.com,Yahoo,2014,CRITICAL
user24346@gmail.com,Yahoo,2020,MEDIUM
user24347@outlook.com,Dropbox,2012,HIGH
user24348@gmail.com,Yahoo,2021,LOW
user24349@yahoo.com,Dropbox,2016,MEDIUM
user24350@outlook.com,Canva,2020,CRITICAL
user24351@gmail.com,Twitter,2012,MEDIUM
user24352@protonmail.com,MyFitnessPal,2014,HIGH
user24353@gmail.com,Adobe,2016,CRITICAL
user24354@icloud.com,Yahoo,2016,MEDIUM
user24355@company.com,Yahoo,2017,CRITICAL
user24356@yahoo.com,MyFitnessPal,2022,MEDIUM
user24357@protonmail.com,Yahoo,2013,LOW
user24358@outlook.com,LinkedIn,2021,CRITICAL
user24359@protonmail.com,MyFitnessPal,2022,MEDIUM
user24360@yahoo.com,Yahoo,2013,LOW
user24361@gmail.com,Adobe,2014,HIGH
user24362@company.com,Dropbox,2015,HIGH
user24363@company.com,Dropbox,2017,MEDIUM
user24364@protonmail.com,Canva,2017,HIGH
user24365@yahoo.com,Twitter,2022,LOW
user24366@protonmail.com,Canva,2022,CRITICAL
user24367@company.com,Adobe,2023,LOW
user24368@company.com,Dropbox,2015,HIGH
user24369@icloud.com,Yahoo,2013,LOW
user24370@icloud.com,Yahoo,2017,HIGH
user24371@company.com,Twitter,2023,HIGH
user24372@outlook.com,Dropbox,2021,HIGH
user24373@gmail.com,Dropbox,2013,CRITICAL
user24374@icloud.com,Dropbox,2019,CRITICAL
user24375@outlook.com,Dropbox,2014,MEDIUM
user24376@gmail.com,Adobe,2016,HIGH
user24377@gmail.com,Adobe,2016,LOW
user24378@icloud.com,MyFitnessPal,2019,LOW
user24379@icloud.com,Adobe,2013,MEDIUM
user24380@gmail.com,LinkedIn,2014,HIGH
user24381@icloud.com,Yahoo,2020,MEDIUM
user24382@icloud.com,Twitter,2023,LOW
user24383@outlook.com,Yahoo,2023,HIGH
user24384@outlook.com,Twitter,2021,HIGH
user24385@yahoo.com,MyFitnessPal,2020,LOW
user24386@yahoo.com,Dropbox,2021,HIGH
user24387@protonmail.com,Canva,2024,MEDIUM
user24388@protonmail.com,LinkedIn,2021,LOW
user24389@company.com,Adobe,2013,HIGH
user24390@icloud.com,Canva,2013,MEDIUM
user24391@gmail.com,LinkedIn,2024,MEDIUM
user24392@protonmail.com,Dropbox,2017,CRITICAL
user24393@icloud.com,MyFitnessPal,2012,CRITICAL
user24394@gmail.com,Twitter,2023,CRITICAL
user24395@outlook.com,Canva,2021,LOW
user24396@icloud.com,LinkedIn,2013,HIGH
user24397@protonmail.com,Yahoo,2021,LOW
user24398@icloud.com,Adobe,2021,CRITICAL
user24399@company.com,Twitter,2018,MEDIUM
user24400@company.com,Dropbox,2016,LOW
user24401@protonmail.com,Adobe,2018,HIGH
user24402@yahoo.com,Adobe,2023,CRITICAL
user24403@gmail.com,Yahoo,2016,LOW
user24404@protonmail.com,Twitter,2019,HIGH
user24405@gmail.com,LinkedIn,2012,MEDIUM
user24406@gmail.com,LinkedIn,2022,CRITICAL
user24407@gmail.com,Canva,2017,MEDIUM
user24408@gmail.com,Adobe,2023,CRITICAL
user24409@yahoo.com,Twitter,2022,LOW
user24410@protonmail.com,Twitter,2021,LOW
user24411@icloud.com,Yahoo,2017,HIGH
user24412@company.com,LinkedIn,2024,LOW
user24413@company.com,LinkedIn,2021,HIGH
user24414@icloud.com,LinkedIn,2018,CRITICAL
user24415@company.com,Canva,2017,LOW
user24416@gmail.com,Canva,2024,LOW
user24417@company.com,Adobe,2013,LOW
user24418@yahoo.com,Twitter,2020,LOW
user24419@outlook.com,Canva,2023,MEDIUM
user24420@company.com,Dropbox,2024,CRITICAL
user24421@yahoo.com,Yahoo,2019,MEDIUM
user24422@gmail.com,MyFitnessPal,2014,MEDIUM
user24423@company.com,Canva,2024,MEDIUM
user24424@protonmail.com,Twitter,2015,LOW
user24425@company.com,Twitter,2014,LOW
user24426@outlook.com,LinkedIn,2013,HIGH
user24427@company.com,Twitter,2020,LOW
user24428@company.com,Adobe,2019,CRITICAL
user24429@icloud.com,Yahoo,2013,HIGH
user24430@outlook.com,LinkedIn,2021,MEDIUM
user24431@company.com,MyFitnessPal,2024,LOW
user24432@outlook.com,Adobe,2022,MEDIUM
user24433@yahoo.com,Twitter,2014,MEDIUM
user24434@yahoo.com,Twitter,2023,LOW
user24435@yahoo.com,MyFitnessPal,2021,CRITICAL
user24436@gmail.com,Yahoo,2016,HIGH
user24437@icloud.com,Adobe,2018,LOW
user24438@gmail.com,Canva,2023,CRITICAL
user24439@protonmail.com,Dropbox,2022,HIGH
user24440@yahoo.com,MyFitnessPal,2021,LOW
user24441@outlook.com,MyFitnessPal,2023,MEDIUM
user24442@gmail.com,Canva,2017,CRITICAL
user24443@yahoo.com,Adobe,2012,MEDIUM
user24444@company.com,Adobe,2017,LOW
user24445@outlook.com,Adobe,2015,LOW
user24446@protonmail.com,Canva,2024,LOW
user24447@icloud.com,Adobe,2012,MEDIUM
user24448@icloud.com,LinkedIn,2023,CRITICAL
user24449@outlook.com,Yahoo,2015,LOW
user24450@icloud.com,Canva,2019,LOW
user24451@protonmail.com,MyFitnessPal,2022,HIGH
user24452@gmail.com,Yahoo,2015,CRITICAL
user24453@company.com,Yahoo,2020,LOW
user24454@protonmail.com,Dropbox,2021,CRITICAL
user24455@yahoo.com,Dropbox,2017,CRITICAL
user24456@company.com,Yahoo,2023,MEDIUM
user24457@yahoo.com,Twitter,2016,HIGH
user24458@company.com,MyFitnessPal,2012,CRITICAL
user24459@icloud.com,LinkedIn,2012,HIGH
user24460@yahoo.com,Adobe,2022,CRITICAL
user24461@yahoo.com,Twitter,2018,HIGH
user24462@company.com,Adobe,2014,LOW
user24463@company.com,MyFitnessPal,2019,LOW
user24464@outlook.com,Canva,2017,CRITICAL
user24465@gmail.com,Twitter,2017,CRITICAL
user24466@protonmail.com,MyFitnessPal,2019,MEDIUM
user24467@yahoo.com,Twitter,2022,MEDIUM
user24468@yahoo.com,Adobe,2017,CRITICAL
user24469@gmail.com,Dropbox,2015,LOW
user24470@gmail.com,MyFitnessPal,2016,MEDIUM
user24471@protonmail.com,Dropbox,2019,CRITICAL
user24472@company.com,Yahoo,2022,CRITICAL
user24473@outlook.com,Canva,2014,HIGH
user24474@outlook.com,Twitter,2014,MEDIUM
user24475@protonmail.com,Dropbox,2022,HIGH
user24476@gmail.com,LinkedIn,2014,LOW
user24477@yahoo.com,Yahoo,2020,MEDIUM
user24478@yahoo.com,Twitter,2016,LOW
user24479@outlook.com,Twitter,2024,CRITICAL
user24480@yahoo.com,Adobe,2013,CRITICAL
user24481@company.com,Canva,2015,HIGH
user24482@outlook.com,Dropbox,2018,CRITICAL
user24483@protonmail.com,Dropbox,2018,LOW
user24484@outlook.com,Canva,2017,MEDIUM
user24485@protonmail.com,LinkedIn,2012,LOW
user24486@outlook.com,Twitter,2020,HIGH
user24487@company.com,Yahoo,2013,CRITICAL
user24488@yahoo.com,Yahoo,2013,HIGH
user24489@yahoo.com,Adobe,2023,MEDIUM
user24490@gmail.com,Adobe,2012,MEDIUM
user24491@yahoo.com,LinkedIn,2023,HIGH
user24492@gmail.com,Canva,2019,CRITICAL
user24493@icloud.com,MyFitnessPal,2013,MEDIUM
user24494@protonmail.com,Yahoo,2019,LOW
user24495@yahoo.com,Canva,2016,MEDIUM
user24496@gmail.com,LinkedIn,2017,LOW
user24497@outlook.com,LinkedIn,2019,HIGH
user24498@icloud.com,Dropbox,2020,LOW
user24499@outlook.com,Dropbox,2019,HIGH
user24500@outlook.com,Yahoo,2021,MEDIUM
user24501@outlook.com,LinkedIn,2024,MEDIUM
user24502@icloud.com,Adobe,2019,LOW
user24503@icloud.com,Yahoo,2019,HIGH
user24504@company.com,Adobe,2024,MEDIUM
user24505@outlook.com,Twitter,2021,LOW
user24506@gmail.com,LinkedIn,2018,LOW
user24507@protonmail.com,Twitter,2019,LOW
user24508@icloud.com,Yahoo,2018,MEDIUM
user24509@company.com,Twitter,2021,CRITICAL
user24510@yahoo.com,MyFitnessPal,2013,MEDIUM
user24511@gmail.com,Twitter,2017,HIGH
user24512@gmail.com,LinkedIn,2023,HIGH
user24513@yahoo.com,LinkedIn,2017,CRITICAL
user24514@outlook.com,Canva,2020,HIGH
user24515@outlook.com,MyFitnessPal,2023,HIGH
user24516@company.com,Dropbox,2018,LOW
user24517@company.com,Yahoo,2012,LOW
user24518@gmail.com,Twitter,2020,HIGH
user24519@company.com,Canva,2016,MEDIUM
user24520@yahoo.com,Adobe,2019,LOW
user24521@gmail.com,MyFitnessPal,2014,LOW
user24522@protonmail.com,LinkedIn,2021,HIGH
user24523@outlook.com,Twitter,2016,MEDIUM
user24524@gmail.com,Twitter,2021,CRITICAL
user24525@gmail.com,Canva,2019,HIGH
user24526@yahoo.com,Dropbox,2020,HIGH
user24527@protonmail.com,Yahoo,2014,HIGH
user24528@company.com,Twitter,2023,CRITICAL
user24529@outlook.com,Twitter,2018,HIGH
user24530@company.com,LinkedIn,2024,HIGH
user24531@outlook.com,Twitter,2014,CRITICAL
user24532@company.com,Adobe,2016,MEDIUM
user24533@gmail.com,Adobe,2020,MEDIUM
user24534@protonmail.com,Dropbox,2020,LOW
user24535@icloud.com,LinkedIn,2013,MEDIUM
user24536@icloud.com,LinkedIn,2017,CRITICAL
user24537@protonmail.com,LinkedIn,2016,MEDIUM
user24538@company.com,MyFitnessPal,2017,HIGH
user24539@gmail.com,Dropbox,2022,HIGH
user24540@company.com,Dropbox,2022,MEDIUM
user24541@yahoo.com,MyFitnessPal,2020,CRITICAL
user24542@yahoo.com,Canva,2017,CRITICAL
user24543@protonmail.com,LinkedIn,2017,LOW
user24544@yahoo.com,Dropbox,2020,HIGH
user24545@company.com,Adobe,2021,HIGH
user24546@outlook.com,Canva,2019,MEDIUM
user24547@gmail.com,LinkedIn,2013,LOW
user24548@icloud.com,MyFitnessPal,2020,LOW
user24549@icloud.com,Canva,2014,LOW
user24550@gmail.com,Adobe,2021,CRITICAL
user24551@gmail.com,Dropbox,2019,HIGH
user24552@company.com,MyFitnessPal,2023,LOW
user24553@yahoo.com,Dropbox,2024,HIGH
user24554@icloud.com,LinkedIn,2016,MEDIUM
user24555@gmail.com,LinkedIn,2023,MEDIUM
user24556@icloud.com,Twitter,2022,MEDIUM
user24557@yahoo.com,MyFitnessPal,2015,MEDIUM
user24558@protonmail.com,Twitter,2014,HIGH
user24559@gmail.com,Twitter,2022,MEDIUM
user24560@outlook.com,LinkedIn,2023,HIGH
user24561@outlook.com,MyFitnessPal,2014,LOW
user24562@outlook.com,Twitter,2018,LOW
user24563@company.com,LinkedIn,2012,HIGH
user24564@company.com,Adobe,2020,MEDIUM
user24565@gmail.com,LinkedIn,2016,MEDIUM
user24566@yahoo.com,Twitter,2012,CRITICAL
user24567@yahoo.com,Dropbox,2024,HIGH
user24568@company.com,Adobe,2016,LOW
user24569@protonmail.com,LinkedIn,2017,HIGH
user24570@gmail.com,Dropbox,2021,LOW
user24571@yahoo.com,MyFitnessPal,2018,HIGH
user24572@gmail.com,Adobe,2015,LOW
user24573@company.com,Twitter,2022,HIGH
user24574@yahoo.com,Dropbox,2017,LOW
user24575@protonmail.com,Yahoo,2012,LOW
user24576@company.com,Adobe,2019,CRITICAL
user24577@yahoo.com,Twitter,2018,MEDIUM
user24578@yahoo.com,Canva,2018,HIGH
user24579@yahoo.com,MyFitnessPal,2023,MEDIUM
user24580@icloud.com,Canva,2019,CRITICAL
user24581@yahoo.com,Dropbox,2012,HIGH
user24582@yahoo.com,Adobe,2024,MEDIUM
user24583@outlook.com,Adobe,2018,CRITICAL
user24584@icloud.com,Yahoo,2024,CRITICAL
user24585@icloud.com,Twitter,2024,HIGH
user24586@icloud.com,MyFitnessPal,2014,LOW
user24587@yahoo.com,Twitter,2018,CRITICAL
user24588@icloud.com,Yahoo,2019,CRITICAL
user24589@icloud.com,Yahoo,2023,MEDIUM
user24590@outlook.com,Adobe,2021,MEDIUM
user24591@company.com,Yahoo,2022,LOW
user24592@yahoo.com,Canva,2017,MEDIUM
user24593@outlook.com,Adobe,2020,MEDIUM
user24594@icloud.com,MyFitnessPal,2020,LOW
user24595@icloud.com,Twitter,2013,LOW
user24596@gmail.com,LinkedIn,2014,CRITICAL
user24597@yahoo.com,LinkedIn,2020,CRITICAL
user24598@yahoo.com,Adobe,2016,MEDIUM
user24599@yahoo.com,Canva,2013,MEDIUM
user24600@yahoo.com,Adobe,2013,MEDIUM
user24601@outlook.com,LinkedIn,2024,LOW
user24602@gmail.com,LinkedIn,2014,HIGH
user24603@yahoo.com,MyFitnessPal,2020,MEDIUM
user24604@gmail.com,Yahoo,2017,MEDIUM
user24605@company.com,LinkedIn,2023,LOW
user24606@icloud.com,Twitter,2019,HIGH
user24607@protonmail.com,Dropbox,2023,MEDIUM
user24608@gmail.com,LinkedIn,2015,HIGH
user24609@gmail.com,Yahoo,2023,CRITICAL
user24610@outlook.com,MyFitnessPal,2018,MEDIUM
user24611@company.com,MyFitnessPal,2013,LOW
user24612@yahoo.com,Adobe,2014,MEDIUM
user24613@outlook.com,Adobe,2018,LOW
user24614@gmail.com,Twitter,2023,MEDIUM
user24615@gmail.com,Yahoo,2023,LOW
user24616@yahoo.com,MyFitnessPal,2015,LOW
user24617@protonmail.com,Dropbox,2013,CRITICAL
user24618@company.com,Yahoo,2022,MEDIUM
user24619@protonmail.com,MyFitnessPal,2020,LOW
user24620@company.com,Canva,2015,LOW
user24621@company.com,Dropbox,2015,HIGH
user24622@protonmail.com,Dropbox,2019,HIGH
user24623@company.com,Twitter,2017,CRITICAL
user24624@yahoo.com,Canva,2020,CRITICAL
user24625@yahoo.com,Dropbox,2012,HIGH
user24626@yahoo.com,Adobe,2015,CRITICAL
user24627@company.com,LinkedIn,2012,MEDIUM
user24628@company.com,Twitter,2020,LOW
user24629@protonmail.com,Adobe,2019,LOW
user24630@company.com,Canva,2022,LOW
user24631@outlook.com,Twitter,2012,LOW
user24632@icloud.com,LinkedIn,2023,MEDIUM
user24633@icloud.com,Canva,2013,HIGH
user24634@company.com,Adobe,2022,HIGH
user24635@gmail.com,Adobe,2017,HIGH
user24636@company.com,Canva,2015,HIGH
user24637@outlook.com,Yahoo,2013,CRITICAL
user24638@company.com,Dropbox,2017,MEDIUM
user24639@icloud.com,Twitter,2012,MEDIUM
user24640@outlook.com,Dropbox,2020,MEDIUM
user24641@gmail.com,Canva,2022,MEDIUM
user24642@company.com,Canva,2018,LOW
user24643@company.com,Adobe,2015,MEDIUM
user24644@protonmail.com,MyFitnessPal,2016,CRITICAL
user24645@protonmail.com,Canva,2021,LOW
user24646@company.com,Twitter,2015,MEDIUM
user24647@yahoo.com,MyFitnessPal,2022,MEDIUM
user24648@protonmail.com,Canva,2022,CRITICAL
user24649@company.com,Dropbox,2018,LOW
user24650@gmail.com,Yahoo,2019,HIGH
user24651@yahoo.com,Dropbox,2015,HIGH
user24652@outlook.com,Twitter,2013,LOW
user24653@protonmail.com,Twitter,2020,CRITICAL
user24654@company.com,Adobe,2018,HIGH
user24655@icloud.com,LinkedIn,2014,CRITICAL
user24656@gmail.com,Dropbox,2015,LOW
user24657@company.com,Adobe,2023,LOW
user24658@icloud.com,Adobe,2016,MEDIUM
user24659@outlook.com,Canva,2020,LOW
user24660@gmail.com,Yahoo,2016,LOW
user24661@protonmail.com,Twitter,2019,CRITICAL
user24662@protonmail.com,Adobe,2014,CRITICAL
user24663@company.com,Twitter,2021,HIGH
user24664@company.com,MyFitnessPal,2019,MEDIUM
user24665@company.com,Twitter,2019,MEDIUM
user24666@outlook.com,Adobe,2018,HIGH
user24667@icloud.com,LinkedIn,2012,CRITICAL
user24668@icloud.com,Yahoo,2016,HIGH
user24669@company.com,MyFitnessPal,2022,CRITICAL
user24670@icloud.com,MyFitnessPal,2015,MEDIUM
user24671@protonmail.com,Twitter,2012,MEDIUM
user24672@yahoo.com,Canva,2023,LOW
user24673@company.com,Adobe,2018,MEDIUM
user24674@protonmail.com,Twitter,2017,CRITICAL
user24675@icloud.com,Canva,2024,MEDIUM
user24676@company.com,MyFitnessPal,2013,MEDIUM
user24677@yahoo.com,Adobe,2018,HIGH
user24678@yahoo.com,Canva,2019,MEDIUM
user24679@icloud.com,Yahoo,2023,HIGH
user24680@icloud.com,Yahoo,2016,MEDIUM
user24681@icloud.com,Yahoo,2021,HIGH
user24682@company.com,Twitter,2019,CRITICAL
user24683@outlook.com,Adobe,2016,MEDIUM
user24684@icloud.com,Yahoo,2018,CRITICAL
user24685@gmail.com,Dropbox,2016,LOW
user24686@yahoo.com,Canva,2016,LOW
user24687@company.com,Dropbox,2018,LOW
user24688@protonmail.com,Canva,2017,MEDIUM
user24689@outlook.com,MyFitnessPal,2014,HIGH
user24690@outlook.com,Yahoo,2021,MEDIUM
user24691@gmail.com,LinkedIn,2022,CRITICAL
user24692@gmail.com,Dropbox,2021,CRITICAL
user24693@yahoo.com,Adobe,2018,HIGH
user24694@outlook.com,Canva,2020,HIGH
user24695@protonmail.com,Canva,2013,LOW
user24696@company.com,MyFitnessPal,2017,HIGH
user24697@outlook.com,Dropbox,2024,LOW
user24698@yahoo.com,Adobe,2018,CRITICAL
user24699@company.com,Twitter,2024,CRITICAL
user24700@outlook.com,MyFitnessPal,2013,CRITICAL
user24701@icloud.com,MyFitnessPal,2021,CRITICAL
user24702@outlook.com,Twitter,2020,LOW
user24703@company.com,Canva,2013,HIGH
user24704@outlook.com,Canva,2018,HIGH
user24705@icloud.com,Twitter,2021,CRITICAL
user24706@company.com,Twitter,2020,CRITICAL
user24707@gmail.com,Dropbox,2012,CRITICAL
user24708@company.com,Twitter,2022,LOW
user24709@protonmail.com,MyFitnessPal,2013,CRITICAL
user24710@outlook.com,Adobe,2014,CRITICAL
user24711@outlook.com,Canva,2014,MEDIUM
user24712@outlook.com,MyFitnessPal,2015,HIGH
user24713@outlook.com,Twitter,2023,MEDIUM
user24714@outlook.com,LinkedIn,2017,LOW
user24715@protonmail.com,Yahoo,2013,LOW
user24716@gmail.com,Canva,2017,MEDIUM
user24717@yahoo.com,Adobe,2013,LOW
user24718@protonmail.com,Canva,2018,MEDIUM
user24719@yahoo.com,Yahoo,2019,LOW
user24720@icloud.com,Yahoo,2014,MEDIUM
user24721@protonmail.com,MyFitnessPal,2012,MEDIUM
